Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Announced Date,Funding Stage,Pre-Money Valuation,Equity Only Funding,Number of Investors,Number of Partner Investors
"Seed Round - hopOn, Inc.",https://www.crunchbase.com/funding_round/hopon--inc--seed--9f6a6985,"hopOn, Inc.",https://www.crunchbase.com/organization/hopon--inc-,Seed,"$750,000","Mar 12, 2015",Seed,,Yes,1,
Post-IPO Equity - Champions Oncology,https://www.crunchbase.com/funding_round/champions-oncology-post-ipo-equity--71c5f802,Champions Oncology,https://www.crunchbase.com/organization/champions-oncology,Post-IPO Equity,"$14,000,000","Mar 12, 2015",,,Yes,4,
Series C - PhaseBio Pharmaceuticals,https://www.crunchbase.com/funding_round/phasebio-pharmaceuticals-series-c--acb8e962,PhaseBio Pharmaceuticals,https://www.crunchbase.com/organization/phasebio-pharmaceuticals,Series C,"$40,000,000","Mar 12, 2015",Late Stage Venture,,Yes,5,6
Seed Round - Do,https://www.crunchbase.com/funding_round/do-seed--e34f3f37,Do,https://www.crunchbase.com/organization/do,Seed,"$2,000,000","Mar 10, 2015",Seed,,Yes,13,1
Series B - Swiftype,https://www.crunchbase.com/funding_round/swiftype-series-b--01ec8d9c,Swiftype,https://www.crunchbase.com/organization/swiftype,Series B,"$13,000,000","Mar 5, 2015",Early Stage Venture,,Yes,2,2
Series B - Mersana Therapeutics,https://www.crunchbase.com/funding_round/mersana-therapeutics-series-b--f8da6e5b,Mersana Therapeutics,https://www.crunchbase.com/organization/mersana-therapeutics,Series B,"$35,000,000","Mar 2, 2015",Early Stage Venture,,Yes,5,4
Series B - Pocket,https://www.crunchbase.com/funding_round/pocket-series-b--a1101cf9,Pocket,https://www.crunchbase.com/organization/pocket,Series B,"$7,000,000","Feb 27, 2015",Early Stage Venture,,Yes,9,2
Series A - Branch,https://www.crunchbase.com/funding_round/branch-metrics-series-a--4f481fc7,Branch,https://www.crunchbase.com/organization/branch-metrics,Series A,"$15,000,000","Feb 26, 2015",Early Stage Venture,,Yes,10,1
Series C - GuideSpark,https://www.crunchbase.com/funding_round/guidespark-series-c--7ec3699d,GuideSpark,https://www.crunchbase.com/organization/guidespark,Series C,"$22,200,000","Feb 24, 2015",Late Stage Venture,,Yes,3,3
Series D - ScienceLogic,https://www.crunchbase.com/funding_round/sciencelogic-series-d--6e8b1250,ScienceLogic,https://www.crunchbase.com/organization/sciencelogic,Series D,"$43,000,000","Feb 19, 2015",Late Stage Venture,,Yes,3,3
Venture Round - Springpath,https://www.crunchbase.com/funding_round/springpath-inc-series-unknown--f95c1b43,Springpath,https://www.crunchbase.com/organization/springpath-inc,Venture - Series Unknown,"$34,000,000","Feb 18, 2015",,,Yes,4,4
Series E - Moda Operandi,https://www.crunchbase.com/funding_round/moda-operandi-series-e--7a00a3da,Moda Operandi,https://www.crunchbase.com/organization/moda-operandi,Series E,"$60,000,000","Feb 13, 2015",Late Stage Venture,,Yes,6,3
Series B - Jet,https://www.crunchbase.com/funding_round/jet-series-b--b43c959c,Jet,https://www.crunchbase.com/organization/jet,Series B,"$140,000,000","Feb 11, 2015",Early Stage Venture,"$460,000,000",Yes,16,4
Convertible Note - Bloom Energy,https://www.crunchbase.com/funding_round/bloom-energy-convertible-note--84d8b64f,Bloom Energy,https://www.crunchbase.com/organization/bloom-energy,Convertible Note,"$130,000,000","Jan 27, 2015",,,No,7,6
Seed Round - Scout RFP,https://www.crunchbase.com/funding_round/scout-rfp-seed--08f2c37b,Scout RFP,https://www.crunchbase.com/organization/scout-rfp,Seed,"$2,750,000","Jan 27, 2015",Seed,,Yes,5,2
Series B - Raise Marketplace,https://www.crunchbase.com/funding_round/raise-marketplace-series-b--6afa9cc3,Raise Marketplace,https://www.crunchbase.com/organization/raise-marketplace,Series B,"$62,000,000","Jan 22, 2015",Early Stage Venture,"$553,000,000",Yes,5,3
Series A - ExploraMed NC7,https://www.crunchbase.com/funding_round/exploramed-nc7-series-a--975eed4d,ExploraMed NC7,https://www.crunchbase.com/organization/exploramed-nc7,Series A,"$15,000,000","Jan 21, 2015",Early Stage Venture,,Yes,2,
Series D - Pluribus Networks,https://www.crunchbase.com/funding_round/pluribus-networks-series-d--847602f7,Pluribus Networks,https://www.crunchbase.com/organization/pluribus-networks,Series D,"$50,000,000","Jan 21, 2015",Late Stage Venture,,Yes,7,2
Seed Round - Stride Health,https://www.crunchbase.com/funding_round/stride-health-seed--b2983c71,Stride Health,https://www.crunchbase.com/organization/stride-health,Seed,"$2,400,000","Jan 16, 2015",Seed,,Yes,4,
Seed Round - BlockCypher,https://www.crunchbase.com/funding_round/blockcypher-seed--97b59f01,BlockCypher,https://www.crunchbase.com/organization/blockcypher,Seed,"$3,100,000","Jan 14, 2015",Seed,,Yes,19,2
Series F - MongoDB,https://www.crunchbase.com/funding_round/mongodb-inc-series-f--6ba7246d,MongoDB,https://www.crunchbase.com/organization/mongodb-inc,Series F,"$80,000,000","Jan 9, 2015",Late Stage Venture,"$1,520,000,000",Yes,6,5
Series A - Surface Oncology,https://www.crunchbase.com/funding_round/surface-oncology-series-a--9ecbbb08,Surface Oncology,https://www.crunchbase.com/organization/surface-oncology,Series A,"$35,000,000","Jan 8, 2015",Early Stage Venture,,Yes,4,1
Series D - Welltok,https://www.crunchbase.com/funding_round/welltok-series-d--fb489cee,Welltok,https://www.crunchbase.com/organization/welltok,Series D,"$37,000,000","Jan 8, 2015",Late Stage Venture,,Yes,7,3
Series B - Turi,https://www.crunchbase.com/funding_round/graphlab-series-b--f9d9a7f1,Turi,https://www.crunchbase.com/organization/graphlab,Series B,"$18,500,000","Jan 8, 2015",Early Stage Venture,,Yes,4,2
Series B - Tarveda Therapeutics,https://www.crunchbase.com/funding_round/blend-therapeutics-series-b--d56f5edf,Tarveda Therapeutics,https://www.crunchbase.com/organization/blend-therapeutics,Series B,"$21,000,000","Jan 7, 2015",Early Stage Venture,,Yes,4,3
Series A - Cuff,https://www.crunchbase.com/funding_round/cuff-series-a--51618800,Cuff,https://www.crunchbase.com/organization/cuff,Series A,"$5,000,000","Jan 6, 2015",Early Stage Venture,,Yes,3,
Series D - 3-V Biosciences,https://www.crunchbase.com/funding_round/3-v-biosciences-series-d--d3e379e2,3-V Biosciences,https://www.crunchbase.com/organization/3-v-biosciences,Series D,"$28,500,000","Dec 30, 2014",Late Stage Venture,,Yes,4,2
Post-IPO Equity - Interleukin Genetics,https://www.crunchbase.com/funding_round/interleukin-genetics-post-ipo-equity--16bfebd7,Interleukin Genetics,https://www.crunchbase.com/organization/interleukin-genetics,Post-IPO Equity,"$5,000,000","Dec 23, 2014",,,Yes,2,
Debt Financing - TrackMaven,https://www.crunchbase.com/funding_round/trackmaven-debt-financing--14cb76a5,TrackMaven,https://www.crunchbase.com/organization/trackmaven,Debt Financing,"$6,000,000","Dec 9, 2014",,,No,3,2
Series B - NGINX,https://www.crunchbase.com/funding_round/nginx-series-b--e6ff3452,NGINX,https://www.crunchbase.com/organization/nginx,Series B,"$20,000,000","Dec 9, 2014",Early Stage Venture,,Yes,5,3
Venture Round - RezNext,https://www.crunchbase.com/funding_round/reznext-series-unknown--530464df,RezNext,https://www.crunchbase.com/organization/reznext,Venture - Series Unknown,"$5,000,000","Dec 8, 2014",,,Yes,1,
Seed Round - Framebridge,https://www.crunchbase.com/funding_round/framebridge-seed--28176cf6,Framebridge,https://www.crunchbase.com/organization/framebridge,Seed,"$2,500,000","Dec 8, 2014",Seed,,Yes,3,2
Seed Round - Mighty AI,https://www.crunchbase.com/funding_round/spare5-seed--d0496439,Mighty AI,https://www.crunchbase.com/organization/spare5,Seed,"$3,250,000","Dec 7, 2014",Seed,,Yes,3,1
Series E - Uber,https://www.crunchbase.com/funding_round/uber-series-e--1fa1e079,Uber,https://www.crunchbase.com/organization/uber,Series E,"$1,200,000,000","Dec 4, 2014",Late Stage Venture,"$40,000,000,000",Yes,8,2
Seed Round - Inksedge,https://www.crunchbase.com/funding_round/inksedge-seed--9199a813,Inksedge,https://www.crunchbase.com/organization/inksedge,Seed,"$1,500,000","Dec 3, 2014",Seed,,Yes,8,
Venture Round - IndiaHomes,https://www.crunchbase.com/funding_round/indiahomes-series-unknown--29c155d8,IndiaHomes,https://www.crunchbase.com/organization/indiahomes,Venture - Series Unknown,"$50,000,000","Dec 2, 2014",,,Yes,2,2
Series A - PsiKick,https://www.crunchbase.com/funding_round/psikick-series-a--5c4a3033,PsiKick,https://www.crunchbase.com/organization/psikick,Series A,"$5,249,994","Nov 25, 2014",Early Stage Venture,,Yes,4,
Venture Round - Upwork,https://www.crunchbase.com/funding_round/odesk-series-unknown--eab7967f,Upwork,https://www.crunchbase.com/organization/odesk,Venture - Series Unknown,"$30,000,000","Nov 25, 2014",,,Yes,7,4
Series A - FiscalNote,https://www.crunchbase.com/funding_round/fiscalnote-series-a--7fa3ab1c,FiscalNote,https://www.crunchbase.com/organization/fiscalnote,Series A,"$7,000,000","Nov 19, 2014",Early Stage Venture,,Yes,11,4
Series A - Plaid,https://www.crunchbase.com/funding_round/plaid-series-a--27a2f9c7,Plaid,https://www.crunchbase.com/organization/plaid,Series A,"$12,500,000","Nov 15, 2014",Early Stage Venture,,Yes,4,2
Series C - Lytro,https://www.crunchbase.com/funding_round/lytro-series-c--a878d452,Lytro,https://www.crunchbase.com/organization/lytro,Series C,"$10,500,000","Nov 13, 2014",Late Stage Venture,,Yes,6,2
Series B - Forter,https://www.crunchbase.com/funding_round/forter-series-b--10eecc14,Forter,https://www.crunchbase.com/organization/forter,Series B,"$15,000,000","Nov 11, 2014",Early Stage Venture,,Yes,5,3
Series B - Ziarco,https://www.crunchbase.com/funding_round/ziarco-series-b--76ec5d93,Ziarco,https://www.crunchbase.com/organization/ziarco,Series B,"$33,000,000","Nov 10, 2014",Early Stage Venture,,Yes,5,1
Seed Round - Blueshift,https://www.crunchbase.com/funding_round/blueshift-labs-seed--1f6b7925,Blueshift,https://www.crunchbase.com/organization/blueshift-labs,Seed,"$2,579,996","Nov 4, 2014",Seed,,Yes,4,1
Series B - TrackMaven,https://www.crunchbase.com/funding_round/trackmaven-series-b--c856d09a,TrackMaven,https://www.crunchbase.com/organization/trackmaven,Series B,"$8,000,000","Oct 21, 2014",Early Stage Venture,,Yes,3,2
Seed Round - Veriflow,https://www.crunchbase.com/funding_round/veriflow-systems-seed--0707babc,Veriflow,https://www.crunchbase.com/organization/veriflow-systems,Seed,"$2,900,000","Oct 17, 2014",Seed,,Yes,1,
Seed Round - Wit.ai,https://www.crunchbase.com/funding_round/wit-ai-seed--687addb2,Wit.ai,https://www.crunchbase.com/organization/wit-ai,Seed,"$3,000,000","Oct 15, 2014",Seed,,Yes,8,1
Debt Financing - Illumitex,https://www.crunchbase.com/funding_round/illumitex-debt-financing--6f64494e,Illumitex,https://www.crunchbase.com/organization/illumitex,Debt Financing,"$3,985,866","Oct 14, 2014",,,No,7,4
Series A - MOVE Guides,https://www.crunchbase.com/funding_round/move-guides-series-a--f841ccd0,MOVE Guides,https://www.crunchbase.com/organization/move-guides,Series A,"$8,199,999","Oct 9, 2014",Early Stage Venture,,Yes,5,4
Series B - Zoomdata,https://www.crunchbase.com/funding_round/zoomdata-series-b--0095bec2,Zoomdata,https://www.crunchbase.com/organization/zoomdata,Series B,"$17,000,000","Oct 6, 2014",Early Stage Venture,,Yes,5,3
Seed Round - Olio Devices,https://www.crunchbase.com/funding_round/olio-devices-seed--e0d9829b,Olio Devices,https://www.crunchbase.com/organization/olio-devices,Seed,"$4,000,000","Oct 2, 2014",Seed,,Yes,9,3
Series D - Houzz,https://www.crunchbase.com/funding_round/houzz-series-d--698a3ce6,Houzz,https://www.crunchbase.com/organization/houzz,Series D,"$165,000,000","Oct 1, 2014",Late Stage Venture,"$2,150,000,000",Yes,7,3
Series A - Adaptimmune,https://www.crunchbase.com/funding_round/adaptimmune-series-a--663f4223,Adaptimmune,https://www.crunchbase.com/organization/adaptimmune,Series A,"$104,000,000","Sep 25, 2014",Early Stage Venture,,Yes,12,3
Seed Round - Bonsai,https://www.crunchbase.com/funding_round/bonsai-ai-seed--de929184,Bonsai,https://www.crunchbase.com/organization/bonsai-ai,Seed,"$150,000","Sep 25, 2014",Seed,,Yes,3,
Series B - Ivantis,https://www.crunchbase.com/funding_round/ivantis-series-b--9961ffc6,Ivantis,https://www.crunchbase.com/organization/ivantis,Series B,"$25,000,000","Sep 23, 2014",Early Stage Venture,"$94,800,000",Yes,13,6
Seed Round - Branch,https://www.crunchbase.com/funding_round/branch-metrics-seed--3d3d6f3b,Branch,https://www.crunchbase.com/organization/branch-metrics,Seed,"$2,750,000","Sep 23, 2014",Seed,,Yes,3,
Series B - TRACON Pharmaceuticals,https://www.crunchbase.com/funding_round/tracon-pharmaceuticals-series-b--7fdd65a8,TRACON Pharmaceuticals,https://www.crunchbase.com/organization/tracon-pharmaceuticals,Series B,"$27,000,000","Sep 22, 2014",Early Stage Venture,,Yes,5,1
Series A - Placemeter,https://www.crunchbase.com/funding_round/placemeter-series-a--661c8734,Placemeter,https://www.crunchbase.com/organization/placemeter,Series A,"$6,000,000","Sep 18, 2014",Early Stage Venture,,Yes,6,5
Seed Round - Apropose,https://www.crunchbase.com/funding_round/apropose-seed--bc8a0440,Apropose,https://www.crunchbase.com/organization/apropose,Seed,"$1,875,000","Sep 11, 2014",Seed,,Yes,4,
Series A - GoEuro,https://www.crunchbase.com/funding_round/goeuro-series-a--bf27ee10,GoEuro,https://www.crunchbase.com/organization/goeuro,Series A,"$27,000,000","Aug 26, 2014",Early Stage Venture,,Yes,4,2
Series C - Dermira,https://www.crunchbase.com/funding_round/dermira-series-c--b8e46aab,Dermira,https://www.crunchbase.com/organization/dermira,Series C,"$51,000,000","Aug 19, 2014",Late Stage Venture,,Yes,8,3
Series A - DataRobot,https://www.crunchbase.com/funding_round/datarobot-series-a--be124b2e,DataRobot,https://www.crunchbase.com/organization/datarobot,Series A,"$21,000,000","Aug 15, 2014",Early Stage Venture,"$60,000,000",Yes,4,3
Series B - Fugue,https://www.crunchbase.com/funding_round/luminal-series-b--19588717,Fugue,https://www.crunchbase.com/organization/luminal,Series B,"$10,000,000","Aug 14, 2014",Early Stage Venture,,Yes,3,1
Series B - D2L,https://www.crunchbase.com/funding_round/desire2learn-series-b--43b88da2,D2L,https://www.crunchbase.com/organization/desire2learn,Series B,"$85,000,000","Aug 13, 2014",Early Stage Venture,,Yes,6,3
Seed Round - Beautified,https://www.crunchbase.com/funding_round/beautified-seed--21468f18,Beautified,https://www.crunchbase.com/organization/beautified,Seed,"$1,200,000","Aug 13, 2014",Seed,,Yes,3,
Series D - Edmodo,https://www.crunchbase.com/funding_round/edmodo-series-d--4efe5b7d,Edmodo,https://www.crunchbase.com/organization/edmodo,Series D,"$30,000,000","Aug 8, 2014",Late Stage Venture,,Yes,10,6
Series A - Galera Therapeutics,https://www.crunchbase.com/funding_round/galera-therapeutics-series-a--ecab21ed,Galera Therapeutics,https://www.crunchbase.com/organization/galera-therapeutics,Series A,"$4,700,000","Aug 7, 2014",Early Stage Venture,,Yes,2,4
Seed Round - Framebridge,https://www.crunchbase.com/funding_round/framebridge-seed--804ba0bd,Framebridge,https://www.crunchbase.com/organization/framebridge,Seed,"$1,250,000","Aug 7, 2014",Seed,,Yes,3,
Series A - Casper,https://www.crunchbase.com/funding_round/casper-series-a--08fd989a,Casper,https://www.crunchbase.com/organization/casper,Series A,"$13,100,000","Aug 7, 2014",Early Stage Venture,,Yes,12,4
Series B - Bitglass,https://www.crunchbase.com/funding_round/bitglass-series-b--92bbc35a,Bitglass,https://www.crunchbase.com/organization/bitglass,Series B,"$25,030,000","Aug 5, 2014",Early Stage Venture,,Yes,3,3
Series A - Jet,https://www.crunchbase.com/funding_round/jet-series-a--0e28a8f0,Jet,https://www.crunchbase.com/organization/jet,Series A,"$55,000,000","Jul 29, 2014",Early Stage Venture,,Yes,6,
Series D - NextNav,https://www.crunchbase.com/funding_round/nextnav-series-d--4005caed,NextNav,https://www.crunchbase.com/organization/nextnav,Series D,"$70,000,000","Jul 24, 2014",Late Stage Venture,,Yes,5,2
Seed Round - Canopy,https://www.crunchbase.com/funding_round/beanstalk-tax-seed--9b577f60,Canopy,https://www.crunchbase.com/organization/beanstalk-tax,Seed,"$2,000,000","Jul 23, 2014",Seed,,Yes,3,1
Seed Round - Cotopaxi,https://www.crunchbase.com/funding_round/cotopaxi-seed--fbbc260a,Cotopaxi,https://www.crunchbase.com/organization/cotopaxi,Seed,"$3,000,000","Jul 22, 2014",Seed,,Yes,8,5
Series A - Synlogic,https://www.crunchbase.com/funding_round/synlogic-series-a--a26802d2,Synlogic,https://www.crunchbase.com/organization/synlogic,Series A,"$29,400,000","Jul 22, 2014",Early Stage Venture,,Yes,2,3
Series B - Cerecor,https://www.crunchbase.com/funding_round/cerecor-series-b--71c64d98,Cerecor,https://www.crunchbase.com/organization/cerecor,Series B,"$32,000,000","Jul 21, 2014",Early Stage Venture,,Yes,3,
Venture Round - NexImmune,https://www.crunchbase.com/funding_round/neximmune-series-unknown--7f85c4c6,NexImmune,https://www.crunchbase.com/organization/neximmune,Venture - Series Unknown,"$3,000,000","Jul 18, 2014",,,Yes,3,2
Series A - Console Connect Inc.,https://www.crunchbase.com/funding_round/iix-inc-series-a--dc6862d5,Console Connect Inc.,https://www.crunchbase.com/organization/iix-inc,Series A,"$10,400,000","Jul 16, 2014",Early Stage Venture,,Yes,1,2
Convertible Note - ScoreStream,https://www.crunchbase.com/funding_round/scorestream-convertible-note--8eedc832,ScoreStream,https://www.crunchbase.com/organization/scorestream,Convertible Note,"$800,000","Jul 11, 2014",,,No,2,
Series A - mNectar,https://www.crunchbase.com/funding_round/mnectar-series-a--a8d1104d,mNectar,https://www.crunchbase.com/organization/mnectar,Series A,"$8,000,000","Jul 9, 2014",Early Stage Venture,,Yes,6,2
Series B - Rotation Medical,https://www.crunchbase.com/funding_round/rotation-medical-series-b--5e97c59c,Rotation Medical,https://www.crunchbase.com/organization/rotation-medical,Series B,"$21,720,000","Jul 2, 2014",Early Stage Venture,,Yes,3,3
